"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x943154371369431040","x1170834982165725184","2019-09-08 23:03:07","CarlosLuispela2","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Que ensuciamos?¿solapamos delincuentes?¿que somos montoneros?
Si la gente como tú es la que tira la basura y nosotros la recogemos, agarramos delincuentes cuando roban algo y pasan por nuestra zona de trabajo,ustedes llegan de montoneros a golpear y esconderse detrás de un poli<U+0001F92D>","Twitter for Android","140",,,,"FALSE","TRUE","0","2",,,,,,,,,,,,,,"xc(""1128352940450652162"", x""54721016"", x""943154371369431040"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"")","c(""Alan03304377"", ""vmiselem"", ""CarlosLuispela2"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"")","es",,,,,,,,,,,,,,,,"x1170816627899846658","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Que ensuciamos?¿solapamos delincuentes?¿que somos montoneros?
Si la gente como tú es la que tira la basura y nosotros la recogemos, agarramos delincuentes cuando roban algo y pasan por nuestra zona de trabajo,ustedes llegan de montoneros a golpear y esconderse detrás de un poli<U+0001F92D>","2019-09-08 21:50:11","Twitter for iPhone","1","2","x1128352940450652162","Alan03304377","Alan Olvera","12","36","57",,,"FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1170834982165725184","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x943154371369431040","x1170724932684324864","2019-09-08 15:45:49","CarlosLuispela2","@vmiselem @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena <U+0001F928><U+0001F41D>","Twitter for Android","2","x1169435525473718272","x54721016","vmiselem","FALSE","FALSE","0","0",,,,,,,,,,,,,,"xc(""54721016"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"", x""34718178"", x""362473815"", x""1616505410"", x""3266603406"")","c(""vmiselem"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"", ""beltrandelrio"", ""SergioSarmiento"", ""RasCisneros"", ""ALDFmorena"")","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1170724932684324864","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x864278166256455680","x1171556608209539073","2019-09-10 22:50:36","LibertadMx_","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","Twitter for iPhone","140",,,,"FALSE","TRUE","0","8",,,,,,,,,,,,,,"x1873522334","GGroxanaaguirre","es",,,,,,,,,,,,,,,,"x1171551858189570050","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","2019-09-10 22:31:44","Twitter for iPhone","13","8","x1873522334","GGroxanaaguirre","Roxana Aguirre Elizondo","49684","40704","38582","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/LibertadMx_/status/1171556608209539073","LIBERTADMx","México","<U+0001F449> Yo no estoy de acuerdo con lo que usted dice, pero me pelearía para que usted pudiera decirlo. Voltaire (1694-1778) #LIBERTAD",,"FALSE","1142","1605","7","5870","6506","2017-05-16 00:35:47","FALSE",,,,"https://pbs.twimg.com/profile_banners/864278166256455680/1536207431",,"http://pbs.twimg.com/profile_images/1037440890229415936/rPGVaAQv_normal.jpg"
"x828089642020909058","x1171556399660392448","2019-09-10 22:49:46","RicardoFabian_","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","Twitter for iPhone","140",,,,"FALSE","TRUE","0","8",,,,,,,,,,,,,,"x1873522334","GGroxanaaguirre","es",,,,,,,,,,,,,,,,"x1171551858189570050","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","2019-09-10 22:31:44","Twitter for iPhone","13","8","x1873522334","GGroxanaaguirre","Roxana Aguirre Elizondo","49684","40704","38582","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/RicardoFabian_/status/1171556399660392448","CAPICÚAMx","Mexico","¿Sabías qué la palabra RECONOCER es Capicúa?",,"FALSE","695","1054","2","3360","3488","2017-02-05 03:55:30","FALSE",,,,"https://pbs.twimg.com/profile_banners/828089642020909058/1502773524",,"http://pbs.twimg.com/profile_images/897580835272105988/C0T_zlu5_normal.jpg"
"x2352814896","x1171554819057709056","2019-09-10 22:43:29","eugiscam","En la inauguración de la primera ‘Expo Mercado Jamaica’ Junto con el Alcalde @julioc_moreno de @A_VCarranza #HaciendoEquipo para apoyar a los comerciantes y empresarios de las flores. Impulsemos la economía en nuestros mercados de la #CDMX @SedecoCDMX https://t.co/AMcOk61WVH","Twitter for Android","140",,,,"FALSE","TRUE","0","57",,,,,,,,,,,,,,"xc(""187575652"", x""245521707"", x""1129770818"")","c(""JoseLuisBeato"", ""julioc_moreno"", ""A_VCarranza"")","es",,,,,,,,,,,,,,,,"x1166369266813288449","En la inauguración de la primera ‘Expo Mercado Jamaica’ Junto con el Alcalde @julioc_moreno de @A_VCarranza #HaciendoEquipo para apoyar a los comerciantes y empresarios de las flores. Impulsemos la economía en nuestros mercados de la #CDMX @SedecoCDMX https://t.co/AMcOk61WVH","2019-08-27 15:17:57","Twitter for iPhone","64","57","x187575652","JoseLuisBeato","Jose Luis Beato González","4958","754","2453","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/eugiscam/status/1171554819057709056","Eugeniacam Cam",,,,"FALSE","11","68","0","166","162","2014-02-20 06:24:15","FALSE",,,,"https://pbs.twimg.com/profile_banners/2352814896/1394303424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/442366745383165952/dOTPGt0P_normal.jpeg"
"x1873522334","x1171551858189570050","2019-09-10 22:31:44","GGroxanaaguirre","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","Twitter for iPhone","276",,,,"FALSE","FALSE","13","8","c(""CiudadInnovadora"", ""PrimerInformeGobCDMX"", ""CiudadDeDerechos"")",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1171551813654503424/pu/img/yjuWJlaIGFuRjGsA.jpg","https://t.co/WBcVLPFlyr","https://twitter.com/GGroxanaaguirre/status/1171551858189570050/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1171551813654503424/pu/img/yjuWJlaIGFuRjGsA.jpg","https://t.co/WBcVLPFlyr","https://twitter.com/GGroxanaaguirre/status/1171551858189570050/video/1",,"xc(""36100710"", x""187575652"")","c(""GobCDMX"", ""JoseLuisBeato"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1171551858189570050","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEy9ob","FALSE","49684","40704","172","38582","39485","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEy9ob","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1567968601","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1170539241295814656","2019-09-08 03:27:57","GGroxanaaguirre","@GGroxanaaguirre @SEPICDMX @SedecoCDMX @Claudiashein @LarisaOrtizCDMX @JoseLuisBeato @tania_eulalia @horacio_rv @GobCDMX @lajornadaonline @rosaicela_ @MujerEsYA Siempre cerca de lo que realmente importa, la gente, la comunidad, un abrazo!","Twitter for iPhone","140",,,,"FALSE","TRUE","0","1",,,,,,,,,,,,,,"xc(""143965388"", x""1873522334"", x""1069143660"", x""260796843"", x""591361197"", x""2571116005"", x""187575652"", x""768669117607927808"", x""289985519"", x""36100710"")","c(""MarcosMorenoG"", ""GGroxanaaguirre"", ""SEPICDMX"", ""SedecoCDMX"", ""Claudiashein"", ""LarisaOrtizCDMX"", ""JoseLuisBeato"", ""tania_eulalia"", ""horacio_rv"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,"x1170337019597164545","@GGroxanaaguirre @SEPICDMX @SedecoCDMX @Claudiashein @LarisaOrtizCDMX @JoseLuisBeato @tania_eulalia @horacio_rv @GobCDMX @lajornadaonline @rosaicela_ @MujerEsYA Siempre cerca de lo que realmente importa, la gente, la comunidad, un abrazo!","2019-09-07 14:04:23","Twitter for Android","5","1","x143965388","MarcosMorenoG","Marcos Moreno Garza","792","1649","25139",,,"FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1170539241295814656","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEy9ob","FALSE","49684","40704","172","38582","39485","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEy9ob","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1567968601","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1171441446743728138","2019-09-10 15:12:59","GGroxanaaguirre","Sesión de Negocios entre @PLenMexico <U+0001F1F5><U+0001F1F1> y #Mexico <U+0001F1F2><U+0001F1FD> en @ComceOficial estamos #HaciendoEquipo para impulsar el desarrollo e intercambio comercial en beneficio de la economía y de los emprendedores de nuestros países. #CDMX @SedecoCDMX @MalkahNobigrot https://t.co/tUDnJXD9k2","Twitter for iPhone","140",,,,"FALSE","TRUE","0","10","c(""Mexico"", ""HaciendoEquipo"")",,,,,,,,,,,,,"xc(""187575652"", x""537900720"", x""1406648570"")","c(""JoseLuisBeato"", ""PLenMexico"", ""ComceOficial"")","es",,,,,,,,,,,,,,,,"x1171441247396872195","Sesión de Negocios entre @PLenMexico <U+0001F1F5><U+0001F1F1> y #Mexico <U+0001F1F2><U+0001F1FD> en @ComceOficial estamos #HaciendoEquipo para impulsar el desarrollo e intercambio comercial en beneficio de la economía y de los emprendedores de nuestros países. #CDMX @SedecoCDMX @MalkahNobigrot https://t.co/tUDnJXD9k2","2019-09-10 15:12:12","Twitter for iPhone","28","10","x187575652","JoseLuisBeato","Jose Luis Beato González","4958","754","2453","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1171441446743728138","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEy9ob","FALSE","49684","40704","172","38582","39485","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEy9ob","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1567968601","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1171086124393123840","2019-09-09 15:41:04","GGroxanaaguirre","En la Inauguración del Centro Internacional de Negocios de la Secretaría de Economía  (CINSE) y presentación del Fintech Week CDMX. Con la Secretaria @GMarquezColin titular de @SE_mx @GobiernoMX #HaciendoEquipo @SedecoCDMX @amsdemex https://t.co/QLdxAZoAAt","Twitter for iPhone","140",,,,"FALSE","TRUE","0","19",,,,,,,,,,,,,,"x187575652","JoseLuisBeato","es",,,,,,,,,,,,,,,,"x1171078305346457600","En la Inauguración del Centro Internacional de Negocios de la Secretaría de Economía  (CINSE) y presentación del Fintech Week CDMX. Con la Secretaria @GMarquezColin titular de @SE_mx @GobiernoMX #HaciendoEquipo @SedecoCDMX @amsdemex https://t.co/QLdxAZoAAt","2019-09-09 15:10:00","Twitter for iPhone","23","19","x187575652","JoseLuisBeato","Jose Luis Beato González","4958","754","2453","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1171086124393123840","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEy9ob","FALSE","49684","40704","172","38582","39485","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEy9ob","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1567968601","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x592324778","x1171550252740087809","2019-09-10 22:25:21","Evamimi3","La Ciudad de México con sus oportunidades de negocios se abre también a #Polonia. Aquí estamos cruzando los dedos para que más empresas polacas lleguen aquí<U+0001F447> https://t.co/ILe2zRIPna","Twitter for Android","139",,,,"FALSE","TRUE","0","7","Polonia",,,,,,,,,,,,,"x2300278010","BeataWojna","es",,,,,,,,,,,,,,,,"x1171444485097525251","La Ciudad de México con sus oportunidades de negocios se abre también a #Polonia. Aquí estamos cruzando los dedos para que más empresas polacas lleguen aquí<U+0001F447> https://t.co/ILe2zRIPna","2019-09-10 15:25:04","Twitter for iPhone","36","7","x2300278010","BeataWojna","Beata Wojna","10939","1111","9855","Mexico City","Profesora de Relaciones Internacionales @TecdeMonterrey, #Diplonotas @elheraldo_mx, doctora @unicomplutense, ex-embajadora de Polonia en México, emprendedora","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Evamimi3/status/1171550252740087809","Ewa. <U+0001F1F5><U+0001F1F1>","Canada","....I believe.....",,"FALSE","1971","29","13","9495","2494","2012-05-28 02:13:12","FALSE",,,,"https://pbs.twimg.com/profile_banners/592324778/1567944712","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164307586247811072/ZJUTkaKI_normal.jpg"
"x191600085","x1171541612188467200","2019-09-10 21:51:01","chefbossuet","@JulenLDG @Paulina_Abascal @chefbossuet @VenusReyJr @JoseLuisBeato @RealGDT @SedecoCDMX @SECTUR_mx @VictoriaMX @SmartCity_Net @civicomexico @JulenLDG  Continúa el programa de análisis de @ruizhealy y colaboradores como @JulenLDG, quien en unos minutos, nos hablará sobre los mercados de CDMX y el pozole ; por @Radio_Formula #AbriendoLaConversacion","Twitter for iPad","140",,,,"FALSE","TRUE","0","3",,,,,,,,,,,,,,"xc(""140026048"", x""2640706264"", x""201366517"", x""191600085"", x""88978983"", x""187575652"", x""3687721995"", x""260796843"", x""211950587"", x""1587147637"", x""1017423715162902529"")","c(""PupisDur"", ""JulenLDG"", ""Paulina_Abascal"", ""chefbossuet"", ""VenusReyJr"", ""JoseLuisBeato"", ""RealGDT"", ""SedecoCDMX"", ""SECTUR_mx"", ""VictoriaMX"", ""SmartCity_Net"")","es",,,,,,,,,,,,,,,,"x1171539567507210240","@JulenLDG @Paulina_Abascal @chefbossuet @VenusReyJr @JoseLuisBeato @RealGDT @SedecoCDMX @SECTUR_mx @VictoriaMX @SmartCity_Net @civicomexico @JulenLDG  Continúa el programa de análisis de @ruizhealy y colaboradores como @JulenLDG, quien en unos minutos, nos hablará sobre los mercados de CDMX y el pozole ; por @Radio_Formula #AbriendoLaConversacion","2019-09-10 21:42:53","Twitter for iPhone","4","3","x140026048","PupisDur","Pupis Dur","200","167","24238","Mèxico","Ex-Docente de Educación Sup Tecnológica, Egresada de Universidad Pública e IPN. Me interesa la divulgación d la ciencia, la política y los avances tecnológicos.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/chefbossuet/status/1171541612188467200","CHEF BOSSUET","Tuxtla Gutiérrez, Chiapas","IG & YouTube @chefbossuet https://t.co/YSpPiOyNAg #YoCocinoEnChiapas en @donajuliamx <U+0001F4F8> Hugo Sánchez",,"FALSE","4210","1659","122","63489","35823","2010-09-16 21:22:37","FALSE",,,,"https://pbs.twimg.com/profile_banners/191600085/1565650132","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1161046919772299264/yqLpUAVC_normal.jpg"
"x2319201516","x1171539759144955906","2019-09-10 21:43:39","Gorgomora","En la Inauguración del Centro Internacional de Negocios de la Secretaría de Economía  (CINSE) y presentación del Fintech Week CDMX. Con la Secretaria @GMarquezColin titular de @SE_mx @GobiernoMX #HaciendoEquipo @SedecoCDMX @amsdemex https://t.co/QLdxAZoAAt","Twitter for Android","140",,,,"FALSE","TRUE","0","19",,,,,,,,,,,,,,"x187575652","JoseLuisBeato","es",,,,,,,,,,,,,,,,"x1171078305346457600","En la Inauguración del Centro Internacional de Negocios de la Secretaría de Economía  (CINSE) y presentación del Fintech Week CDMX. Con la Secretaria @GMarquezColin titular de @SE_mx @GobiernoMX #HaciendoEquipo @SedecoCDMX @amsdemex https://t.co/QLdxAZoAAt","2019-09-09 15:10:00","Twitter for iPhone","23","19","x187575652","JoseLuisBeato","Jose Luis Beato González","4958","754","2453","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Gorgomora/status/1171539759144955906","Gorgonio Morales",,,,"FALSE","412","263","3","108105","5238","2014-01-30 16:39:50","FALSE",,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/442373933501652992/_wTfe9bL_normal.jpeg"
"x140026048","x1171539567507210240","2019-09-10 21:42:53","PupisDur","@JulenLDG @Paulina_Abascal @chefbossuet @VenusReyJr @JoseLuisBeato @RealGDT @SedecoCDMX @SECTUR_mx @VictoriaMX @SmartCity_Net @civicomexico @JulenLDG  Continúa el programa de análisis de @ruizhealy y colaboradores como @JulenLDG, quien en unos minutos, nos hablará sobre los mercados de CDMX y el pozole ; por @Radio_Formula #AbriendoLaConversacion","Twitter for iPhone","208","x1171490931561750528","x2640706264","JulenLDG","FALSE","FALSE","4","3","AbriendoLaConversacion",,,,,,,,,,,,,"xc(""2640706264"", x""201366517"", x""191600085"", x""88978983"", x""187575652"", x""3687721995"", x""260796843"", x""211950587"", x""1587147637"", x""1017423715162902529"", x""2562130771"", x""2640706264"", x""21069000"", x""2640706264"", x""148372339"")","c(""JulenLDG"", ""Paulina_Abascal"", ""chefbossuet"", ""VenusReyJr"", ""JoseLuisBeato"", ""RealGDT"", ""SedecoCDMX"", ""SECTUR_mx"", ""VictoriaMX"", ""SmartCity_Net"", ""civicomexico"", ""JulenLDG"", ""ruizhealy"", ""JulenLDG"", ""Radio_Formula"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/PupisDur/status/1171539567507210240","Pupis Dur","Mèxico","Ex-Docente de Educación Sup Tecnológica, Egresada de Universidad Pública e IPN. Me interesa la divulgación d la ciencia, la política y los avances tecnológicos.",,"FALSE","200","167","3","24238","23692","2010-05-04 10:34:23","FALSE",,,,"https://pbs.twimg.com/profile_banners/140026048/1442027877","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/642539256460644352/3ZfeKHeB_normal.jpg"
